symbol,date,high_tight,power_gap_next10,max_gap_next10
ACA,2022-01-03,False,False,0.8403357075361662
ACA,2022-01-04,False,False,0.8216416207168065
ACA,2022-01-05,False,False,0.8216416207168065
ACA,2022-01-06,False,False,0.8216416207168065
ACA,2022-01-07,False,False,0.8216416207168065
ACA,2022-01-10,False,False,0.8216416207168065
ACA,2022-01-11,False,False,1.3613679236049947
ACA,2022-01-12,False,False,1.3613679236049947
ACA,2022-01-13,False,False,1.3613679236049947
ACA,2022-01-14,False,False,1.3613679236049947
ACA,2022-01-18,False,False,1.3613679236049947
ACA,2022-01-19,False,False,1.3613679236049947
ACA,2022-01-20,False,False,1.3613679236049947
ACA,2022-01-21,False,False,1.3613679236049947
ACA,2022-01-24,False,False,1.3613679236049947
ACA,2022-01-25,False,False,1.3613679236049947
ACA,2022-01-26,False,False,0.8904515048422823
ACA,2022-01-27,False,False,0.8904515048422823
ACA,2022-01-28,False,False,0.8904515048422823
ACA,2022-01-31,False,False,0.8904515048422823
ACA,2022-02-01,False,False,1.5224989134655864
ACA,2022-02-02,False,False,1.5224989134655864
ACA,2022-02-03,False,False,1.5224989134655864
ACA,2022-02-04,False,False,1.5224989134655864
ACA,2022-02-07,False,False,1.5224989134655864
ACA,2022-02-08,False,False,1.5224989134655864
ACA,2022-02-09,False,False,5.753368383802271
ACA,2022-02-10,False,False,5.753368383802271
ACA,2022-02-11,False,False,5.753368383802271
ACA,2022-02-14,False,False,5.753368383802271
ACA,2022-02-15,False,False,5.753368383802271
ACA,2022-02-16,False,False,5.753368383802271
ACA,2022-02-17,False,False,5.753368383802271
ACA,2022-02-18,False,False,5.753368383802271
ACA,2022-02-22,False,False,5.753368383802271
ACA,2022-02-23,False,False,5.753368383802271
ACA,2022-02-24,False,False,1.3174295194877228
ACA,2022-02-25,False,False,1.3174295194877228
ACA,2022-02-28,False,False,1.3174295194877228
ACA,2022-03-01,False,False,1.3174295194877228
ACA,2022-03-02,False,False,1.3174295194877228
ACA,2022-03-03,False,False,1.3174295194877228
ACA,2022-03-04,False,False,1.3174295194877228
ACA,2022-03-07,False,False,1.3174295194877228
ACA,2022-03-08,False,False,1.3174295194877228
ACA,2022-03-09,False,False,0.6659704915761511
ACA,2022-03-10,True,False,0.6659704915761511
ACA,2022-03-11,True,False,0.6659704915761511
ACA,2022-03-14,True,False,0.6659704915761511
ACA,2022-03-15,True,False,1.0875325408402858
ACA,2022-03-16,True,False,1.0875325408402858
ACA,2022-03-17,True,False,1.0875325408402858
ACA,2022-03-18,True,False,1.0875325408402858
ACA,2022-03-21,True,False,1.0875325408402858
ACA,2022-03-22,True,False,1.0875325408402858
ACA,2022-03-23,True,False,1.0875325408402858
ACA,2022-03-24,True,False,1.0875325408402858
ACA,2022-03-25,True,False,1.0875325408402858
ACA,2022-03-28,True,False,1.0875325408402858
ACA,2022-03-29,True,False,0.7474970688672311
ACA,2022-03-30,True,False,0.7474970688672311
ACA,2022-03-31,True,False,0.7474970688672311
ACA,2022-04-01,True,False,0.7474970688672311
ACA,2022-04-04,True,False,0.7474970688672311
ACA,2022-04-05,False,False,0.9462565916773968
ACA,2022-04-06,False,False,1.2482109340480552
ACA,2022-04-07,False,False,1.2482109340480552
ACA,2022-04-08,False,False,1.2482109340480552
ACA,2022-04-11,False,False,1.2482109340480552
ACA,2022-04-12,False,False,1.2482109340480552
ACA,2022-04-13,False,False,1.2482109340480552
ACA,2022-04-14,False,False,1.2482109340480552
ACA,2022-04-18,False,False,1.2482109340480552
ACA,2022-04-19,True,False,1.2482109340480552
ACA,2022-04-20,True,False,1.2482109340480552
ACA,2022-04-21,False,False,1.1596991050514038
ACA,2022-04-22,False,False,1.1596991050514038
ACA,2022-04-25,False,False,1.1596991050514038
ACA,2022-04-26,False,False,1.1596991050514038
ACA,2022-04-27,False,False,1.1596991050514038
ACA,2022-04-28,False,False,1.0754622667520142
ACA,2022-04-29,False,False,1.106793839917919
ACA,2022-05-02,False,False,1.106793839917919
ACA,2022-05-03,False,False,2.466724278357235
ACA,2022-05-04,False,False,2.466724278357235
ACA,2022-05-05,False,False,2.466724278357235
ACA,2022-05-06,False,False,2.466724278357235
ACA,2022-05-09,False,False,2.466724278357235
ACA,2022-05-10,False,False,2.466724278357235
ACA,2022-05-11,False,False,2.466724278357235
ACA,2022-05-12,False,False,2.466724278357235
ACA,2022-05-13,False,False,2.466724278357235
ACA,2022-05-16,False,False,2.466724278357235
ACA,2022-05-17,False,False,1.251686258346063
ACA,2022-05-18,False,False,1.251686258346063
ACA,2022-05-19,False,False,1.251686258346063
ACA,2022-05-20,False,False,1.251686258346063
ACA,2022-05-23,False,False,1.251686258346063
ACA,2022-05-24,False,False,1.251686258346063
ACA,2022-05-25,False,False,1.251686258346063
ACA,2022-05-26,False,False,1.1062974038959394
ACA,2022-05-27,False,False,1.1062974038959394
ACA,2022-05-31,False,False,1.1062974038959394
ACA,2022-06-01,False,False,1.1062974038959394
ACA,2022-06-02,False,False,1.1062974038959394
ACA,2022-06-03,False,False,2.90554295279315
ACA,2022-06-06,False,False,2.90554295279315
ACA,2022-06-07,False,False,2.90554295279315
ACA,2022-06-08,False,False,2.90554295279315
ACA,2022-06-09,False,False,2.90554295279315
ACA,2022-06-10,False,False,2.90554295279315
ACA,2022-06-13,False,False,2.90554295279315
ACA,2022-06-14,False,False,2.90554295279315
ACA,2022-06-15,False,False,2.90554295279315
ACA,2022-06-16,False,False,2.90554295279315
ACA,2022-06-17,False,False,1.5530620423747976
ACA,2022-06-21,False,False,0.681003455386775
ACA,2022-06-22,False,False,0.8148116305242148
ACA,2022-06-23,False,False,0.8148116305242148
ACA,2022-06-24,False,False,0.8148116305242148
ACA,2022-06-27,False,False,0.8148116305242148
ACA,2022-06-28,False,False,0.8148116305242148
ACA,2022-06-29,False,False,0.8148116305242148
ACA,2022-06-30,False,False,2.7461463184181856
ACA,2022-07-01,False,False,2.7461463184181856
ACA,2022-07-05,False,False,2.7461463184181856
ACA,2022-07-06,False,False,2.7461463184181856
ACA,2022-07-07,False,False,2.7461463184181856
ACA,2022-07-08,False,False,2.7461463184181856
ACA,2022-07-11,False,False,2.7461463184181856
ACA,2022-07-12,False,False,2.7461463184181856
ACA,2022-07-13,False,False,2.7461463184181856
ACA,2022-07-14,False,False,2.7461463184181856
ACA,2022-07-15,False,False,1.29159708596418
ACA,2022-07-18,False,False,1.29159708596418
ACA,2022-07-19,False,False,1.1871140678799685
ACA,2022-07-20,False,False,1.1871140678799685
ACA,2022-07-21,False,False,4.015604534029005
ACA,2022-07-22,False,False,4.015604534029005
ACA,2022-07-25,False,False,4.015604534029005
ACA,2022-07-26,False,False,4.015604534029005
ACA,2022-07-27,False,False,4.015604534029005
ACA,2022-07-28,False,False,4.015604534029005
ACA,2022-07-29,False,False,4.015604534029005
ACA,2022-08-01,False,False,4.015604534029005
ACA,2022-08-02,False,False,4.015604534029005
ACA,2022-08-03,False,False,4.015604534029005
ACA,2022-08-04,True,False,0.5806522539556269
ACA,2022-08-05,True,False,0.5806522539556269
ACA,2022-08-08,True,False,0.5806522539556269
ACA,2022-08-09,True,False,0.5806522539556269
ACA,2022-08-10,True,False,0.5806522539556269
ACA,2022-08-11,True,False,0.5806522539556269
ACA,2022-08-12,True,False,0.09610003162425773
ACA,2022-08-15,True,False,0.09610003162425773
ACA,2022-08-16,True,False,0.5416139467272707
ACA,2022-08-17,True,False,0.5416139467272707
ACA,2022-08-18,True,False,0.5416139467272707
ACA,2022-08-19,True,False,0.5416139467272707
ACA,2022-08-22,True,False,0.5416139467272707
ACA,2022-08-23,True,False,0.5416139467272707
ACA,2022-08-24,True,False,0.5416139467272707
ACA,2022-08-25,True,False,1.0008545449748052
ACA,2022-08-26,True,False,1.0008545449748052
ACA,2022-08-29,True,False,1.0008545449748052
ACA,2022-08-30,False,False,1.0008545449748052
ACA,2022-08-31,False,False,1.0008545449748052
ACA,2022-09-01,False,False,1.0008545449748052
ACA,2022-09-02,False,False,1.0008545449748052
ACA,2022-09-06,False,False,1.0008545449748052
ACA,2022-09-07,False,False,1.3244982822405493
ACA,2022-09-08,False,False,1.3244982822405493
ACA,2022-09-09,False,False,1.3244982822405493
ACA,2022-09-12,True,False,1.3244982822405493
ACA,2022-09-13,False,False,1.3244982822405493
ACA,2022-09-14,False,False,1.3244982822405493
ACA,2022-09-15,False,False,1.3244982822405493
ACA,2022-09-16,False,False,1.3244982822405493
ACA,2022-09-19,False,False,1.3244982822405493
ACA,2022-09-20,False,False,1.6184960295312134
ACA,2022-09-21,False,False,1.6184960295312134
ACA,2022-09-22,False,False,1.6184960295312134
ACA,2022-09-23,False,False,1.6184960295312134
ACA,2022-09-26,False,False,1.6184960295312134
ACA,2022-09-27,False,False,1.6184960295312134
ACA,2022-09-28,False,False,1.6184960295312134
ACA,2022-09-29,False,False,1.6184960295312134
ACA,2022-09-30,False,False,1.6184960295312134
ACA,2022-10-03,False,False,2.0062972864763884
ACA,2022-10-04,False,False,2.067447642631781
ACA,2022-10-05,False,False,2.067447642631781
ACA,2022-10-06,False,False,2.067447642631781
ACA,2022-10-07,False,False,2.067447642631781
ACA,2022-10-10,False,False,2.067447642631781
ACA,2022-10-11,False,False,2.067447642631781
ACA,2022-10-12,False,False,2.067447642631781
ACA,2022-10-13,True,False,2.067447642631781
ACA,2022-10-14,False,False,2.067447642631781
ACA,2022-10-17,False,False,2.067447642631781
ACA,2022-10-18,True,False,1.793240103492555
ACA,2022-10-19,True,False,1.793240103492555
ACA,2022-10-20,False,False,1.793240103492555
ACA,2022-10-21,True,False,1.793240103492555
ACA,2022-10-24,True,False,1.793240103492555
ACA,2022-10-25,True,False,1.793240103492555
ACA,2022-10-26,False,False,1.1994039825014235
ACA,2022-10-27,False,False,3.868203209777099
ACA,2022-10-28,False,False,3.868203209777099
ACA,2022-10-31,False,False,3.868203209777099
ACA,2022-11-01,False,False,3.868203209777099
ACA,2022-11-02,False,False,3.868203209777099
ACA,2022-11-03,False,False,3.868203209777099
ACA,2022-11-04,False,False,3.868203209777099
ACA,2022-11-07,False,False,3.868203209777099
ACA,2022-11-08,False,False,3.868203209777099
ACA,2022-11-09,False,False,3.868203209777099
ACA,2022-11-10,False,False,1.9113781479849434
ACA,2022-11-11,False,False,1.9113781479849434
ACA,2022-11-14,False,False,1.9113781479849434
ACA,2022-11-15,False,False,1.9113781479849434
ACA,2022-11-16,False,False,1.9113781479849434
ACA,2022-11-17,False,False,1.9113781479849434
ACA,2022-11-18,False,False,0.5304845698010485
ACA,2022-11-21,True,False,0.5881507489144067
ACA,2022-11-22,False,False,0.5881507489144067
ACA,2022-11-23,False,False,0.8407685057543413
ACA,2022-11-25,False,False,2.3793477913080174
ACA,2022-11-28,False,False,2.3793477913080174
ACA,2022-11-29,False,False,2.46495966540925
ACA,2022-11-30,True,False,2.46495966540925
ACA,2022-12-01,True,False,2.46495966540925
ACA,2022-12-02,True,False,2.46495966540925
ACA,2022-12-05,True,False,2.46495966540925
ACA,2022-12-06,True,False,2.46495966540925
ACA,2022-12-07,False,False,2.46495966540925
ACA,2022-12-08,False,False,2.46495966540925
ACA,2022-12-09,False,False,2.46495966540925
ACA,2022-12-12,False,False,2.46495966540925
ACA,2022-12-13,False,False,0.5868445673396838
ACA,2022-12-14,False,False,1.0728983195170017
ACA,2022-12-15,False,False,1.0728983195170017
ACA,2022-12-16,False,False,1.0728983195170017
ACA,2022-12-19,False,False,1.1109031859798835
ACA,2022-12-20,False,False,1.1109031859798835
ACA,2022-12-21,False,False,1.631178004600109
ACA,2022-12-22,False,False,1.631178004600109
ACA,2022-12-23,False,False,1.631178004600109
ACA,2022-12-27,False,False,1.631178004600109
ACA,2022-12-28,False,False,1.631178004600109
ACA,2022-12-29,False,False,1.631178004600109
ACA,2022-12-30,False,False,1.631178004600109
ACA,2023-01-03,False,False,1.631178004600109
ACA,2023-01-04,False,False,1.631178004600109
ACA,2023-01-05,False,False,1.631178004600109
ACA,2023-01-06,False,False,0.7268749695039656
ACA,2023-01-09,False,False,0.7268749695039656
ACA,2023-01-10,False,False,0.7268749695039656
ACA,2023-01-11,False,False,0.7844526868559853
ACA,2023-01-12,False,False,0.7844526868559853
ACA,2023-01-13,False,False,0.7844526868559853
ACA,2023-01-17,False,False,0.7844526868559853
ACA,2023-01-18,False,False,0.7844526868559853
ACA,2023-01-19,False,False,0.7844526868559853
ACA,2023-01-20,False,False,0.7844526868559853
ACA,2023-01-23,False,False,0.7844526868559853
ACA,2023-01-24,False,False,0.7844526868559853
ACA,2023-01-25,False,False,0.7844526868559853
ACA,2023-01-26,False,False,0.7963430397841087
ACA,2023-01-27,False,False,0.7963430397841087
ACA,2023-01-30,False,False,0.7963430397841087
ACA,2023-01-31,False,False,0.7963430397841087
ACA,2023-02-01,False,False,0.7963430397841087
ACA,2023-02-02,True,False,0.7963430397841087
ACA,2023-02-03,True,False,0.7963430397841087
ACA,2023-02-06,False,False,0.7963430397841087
ACA,2023-02-07,False,False,0.7963430397841087
ACA,2023-02-08,False,False,0.7963430397841087
ACA,2023-02-09,False,False,2.8695744915808064
ACA,2023-02-10,False,False,2.8695744915808064
ACA,2023-02-13,True,False,2.8695744915808064
ACA,2023-02-14,True,False,2.8695744915808064
ACA,2023-02-15,True,False,2.8695744915808064
ACA,2023-02-16,True,False,2.8695744915808064
ACA,2023-02-17,True,False,2.8695744915808064
ACA,2023-02-21,False,False,2.8695744915808064
ACA,2023-02-22,False,False,2.8695744915808064
ACA,2023-02-23,False,False,2.8695744915808064
ACA,2023-02-24,False,False,0.763998789904341
ACA,2023-02-27,False,False,0.763998789904341
ACA,2023-02-28,False,False,2.3847006285902195
ACA,2023-03-01,False,False,2.3847006285902195
ACA,2023-03-02,False,False,2.3847006285902195
ACA,2023-03-03,False,False,2.3847006285902195
ACA,2023-03-06,False,False,2.3847006285902195
ACA,2023-03-07,False,False,2.3847006285902195
ACA,2023-03-08,False,False,2.3847006285902195
ACA,2023-03-09,False,False,2.3847006285902195
ACA,2023-03-10,False,False,2.3847006285902195
ACA,2023-03-13,False,False,2.3847006285902195
ACA,2023-03-14,False,False,1.0554077409302698
ACA,2023-03-15,False,False,1.0554077409302698
ACA,2023-03-16,False,False,1.0554077409302698
ACA,2023-03-17,False,False,1.0554077409302698
ACA,2023-03-20,False,False,1.0554077409302698
ACA,2023-03-21,False,False,1.0554077409302698
ACA,2023-03-22,False,False,1.0554077409302698
ACA,2023-03-23,False,False,1.0554077409302698
ACA,2023-03-24,False,False,1.0554077409302698
ACA,2023-03-27,False,False,0.6040763518725845
ACA,2023-03-28,False,False,0.643337329968352
ACA,2023-03-29,True,False,0.643337329968352
ACA,2023-03-30,True,False,0.643337329968352
ACA,2023-03-31,True,False,0.643337329968352
ACA,2023-04-03,True,False,0.643337329968352
ACA,2023-04-04,False,False,0.643337329968352
ACA,2023-04-05,False,False,0.643337329968352
ACA,2023-04-06,False,False,0.643337329968352
ACA,2023-04-10,False,False,0.643337329968352
ACA,2023-04-11,True,False,0.643337329968352
ACA,2023-04-12,True,False,0.548812986332714
ACA,2023-04-13,False,False,1.0972077426077087
ACA,2023-04-14,False,False,6.371955405695062
ACA,2023-04-17,False,False,6.371955405695062
ACA,2023-04-18,False,False,6.371955405695062
ACA,2023-04-19,False,False,6.371955405695062
ACA,2023-04-20,True,False,6.371955405695062
ACA,2023-04-21,True,False,6.371955405695062
ACA,2023-04-24,False,False,6.371955405695062
ACA,2023-04-25,False,False,6.371955405695062
ACA,2023-04-26,False,False,6.371955405695062
ACA,2023-04-27,True,False,6.371955405695062
ACA,2023-04-28,False,False,1.7708630748501264
ACA,2023-05-01,False,False,1.7708630748501264
ACA,2023-05-02,False,False,1.7708630748501264
ACA,2023-05-03,False,False,1.7708630748501264
ACA,2023-05-04,False,False,1.7708630748501264
ACA,2023-05-05,False,False,1.7708630748501264
ACA,2023-05-08,False,False,1.5682259634350437
ACA,2023-05-09,False,False,1.5682259634350437
ACA,2023-05-10,False,False,1.0083773494354409
ACA,2023-05-11,True,False,1.0083773494354409
ACA,2023-05-12,True,False,1.0083773494354409
ACA,2023-05-15,True,False,1.0083773494354409
ACA,2023-05-16,True,False,1.0083773494354409
ACA,2023-05-17,True,False,1.0083773494354409
ACA,2023-05-18,True,False,1.2614363278341978
ACA,2023-05-19,True,False,1.2614363278341978
ACA,2023-05-22,True,False,1.2614363278341978
ACA,2023-05-23,True,False,1.2614363278341978
ACA,2023-05-24,False,False,1.2614363278341978
ACA,2023-05-25,False,False,1.2614363278341978
ACA,2023-05-26,False,False,1.2614363278341978
ACA,2023-05-30,False,False,1.2614363278341978
ACA,2023-05-31,False,False,1.2614363278341978
ACA,2023-06-01,False,False,1.2614363278341978
ACA,2023-06-02,False,False,0.7629317860231355
ACA,2023-06-05,False,False,0.7629317860231355
ACA,2023-06-06,False,False,0.7629317860231355
ACA,2023-06-07,False,False,0.7629317860231355
ACA,2023-06-08,False,False,0.7629317860231355
ACA,2023-06-09,False,False,0.7629317860231355
ACA,2023-06-12,False,False,0.7629317860231355
ACA,2023-06-13,False,False,0.7629317860231355
ACA,2023-06-14,False,False,0.7629317860231355
ACA,2023-06-15,False,False,1.1535473381277361
ACA,2023-06-16,False,False,1.1535473381277361
ACA,2023-06-20,True,False,1.1535473381277361
ACA,2023-06-21,True,False,1.1535473381277361
ACA,2023-06-22,True,False,1.1535473381277361
ACA,2023-06-23,True,False,1.1535473381277361
ACA,2023-06-26,True,False,1.1535473381277361
ACA,2023-06-27,True,False,1.3490794394754424
ACA,2023-06-28,True,False,1.3490794394754424
ACA,2023-06-29,True,False,1.3490794394754424
ACA,2023-06-30,True,False,1.3490794394754424
ACA,2023-07-03,True,False,1.3490794394754424
ACA,2023-07-05,True,False,1.3490794394754424
ACA,2023-07-06,False,False,1.3490794394754424
ACA,2023-07-07,False,False,1.3490794394754424
ACA,2023-07-10,False,False,1.3490794394754424
ACA,2023-07-11,False,False,1.3490794394754424
ACA,2023-07-12,True,False,0.7642788145474588
ACA,2023-07-13,True,False,0.7642788145474588
ACA,2023-07-14,True,False,0.7642788145474588
ACA,2023-07-17,True,False,0.7642788145474588
ACA,2023-07-18,True,False,0.6681431049619713
ACA,2023-07-19,True,False,0.6681431049619713
ACA,2023-07-20,True,False,0.6681431049619713
ACA,2023-07-21,True,False,1.0260557493101397
ACA,2023-07-24,True,False,1.0260557493101397
ACA,2023-07-25,True,False,1.0260557493101397
ACA,2023-07-26,True,False,1.0260557493101397
ACA,2023-07-27,False,False,1.0260557493101397
ACA,2023-07-28,False,False,1.0260557493101397
ACA,2023-07-31,False,False,1.0260557493101397
ACA,2023-08-01,False,False,1.0260557493101397
ACA,2023-08-02,False,False,1.0260557493101397
ACA,2023-08-03,False,False,1.0260557493101397
ACA,2023-08-04,False,False,0.8975491024358906
ACA,2023-08-07,False,False,0.03985990914070481
ACA,2023-08-08,False,False,0.22355693877023075
ACA,2023-08-09,False,False,0.3035480519868461
ACA,2023-08-10,False,False,0.3035480519868461
ACA,2023-08-11,False,False,0.3035480519868461
ACA,2023-08-14,False,False,0.5097398596151104
ACA,2023-08-15,False,False,0.5097398596151104
ACA,2023-08-16,False,False,0.5097398596151104
ACA,2023-08-17,False,False,0.5097398596151104
ACA,2023-08-18,False,False,0.9204840753524124
ACA,2023-08-21,False,False,0.9204840753524124
ACA,2023-08-22,False,False,0.9204840753524124
ACA,2023-08-23,False,False,0.9204840753524124
ACA,2023-08-24,False,False,0.9204840753524124
ACA,2023-08-25,False,False,0.9204840753524124
ACA,2023-08-28,False,False,0.9204840753524124
ACA,2023-08-29,False,False,0.9204840753524124
ACA,2023-08-30,False,False,0.9204840753524124
ACA,2023-08-31,False,False,0.9204840753524124
ACA,2023-09-01,False,False,0.581168331011872
ACA,2023-09-05,False,False,0.581168331011872
ACA,2023-09-06,False,False,0.581168331011872
ACA,2023-09-07,False,False,0.581168331011872
ACA,2023-09-08,False,False,0.581168331011872
ACA,2023-09-11,False,False,0.581168331011872
ACA,2023-09-12,False,False,0.581168331011872
ACA,2023-09-13,False,False,0.581168331011872
ACA,2023-09-14,False,False,0.5083592845501972
ACA,2023-09-15,False,False,0.5083592845501972
ACA,2023-09-18,False,False,0.4517100353169434
ACA,2023-09-19,False,False,0.4517100353169434
ACA,2023-09-20,False,False,0.40457967548381824
ACA,2023-09-21,False,False,0.40457967548381824
ACA,2023-09-22,False,False,0.40457967548381824
ACA,2023-09-25,False,False,0.40457967548381824
ACA,2023-09-26,False,False,0.40457967548381824
ACA,2023-09-27,False,False,0.40457967548381824
ACA,2023-09-28,False,False,0.40457967548381824
ACA,2023-09-29,False,False,0.18803750206111136
ACA,2023-10-02,False,False,1.217013716871862
ACA,2023-10-03,False,False,1.6529950424956308
ACA,2023-10-04,False,False,1.6529950424956308
ACA,2023-10-05,False,False,1.6529950424956308
ACA,2023-10-06,False,False,1.6529950424956308
ACA,2023-10-09,False,False,1.6529950424956308
ACA,2023-10-10,False,False,1.6529950424956308
ACA,2023-10-11,False,False,1.6529950424956308
ACA,2023-10-12,False,False,1.6529950424956308
ACA,2023-10-13,False,False,1.6529950424956308
ACA,2023-10-16,False,False,1.6529950424956308
ACA,2023-10-17,False,False,1.4575176176868654
ACA,2023-10-18,False,False,1.4575176176868654
ACA,2023-10-19,False,False,1.4575176176868654
ACA,2023-10-20,False,False,1.8728638138477027
ACA,2023-10-23,False,False,1.8728638138477027
ACA,2023-10-24,False,False,1.8728638138477027
ACA,2023-10-25,False,False,1.8728638138477027
ACA,2023-10-26,False,False,1.8728638138477027
ACA,2023-10-27,False,False,1.8728638138477027
ACA,2023-10-30,False,False,1.8728638138477027
ACA,2023-10-31,False,False,2.888453037487748
ACA,2023-11-01,False,False,2.888453037487748
ACA,2023-11-02,False,False,2.888453037487748
ACA,2023-11-03,False,False,2.888453037487748
ACA,2023-11-06,False,False,2.888453037487748
ACA,2023-11-07,False,False,2.888453037487748
ACA,2023-11-08,False,False,2.888453037487748
ACA,2023-11-09,False,False,2.888453037487748
ACA,2023-11-10,False,False,2.888453037487748
ACA,2023-11-13,False,False,2.888453037487748
ACA,2023-11-14,False,False,0.9790738184700221
ACA,2023-11-15,False,False,0.9790738184700221
ACA,2023-11-16,False,False,0.9790738184700221
ACA,2023-11-17,False,False,0.9790738184700221
ACA,2023-11-20,False,False,0.9790738184700221
ACA,2023-11-21,False,False,0.9790738184700221
ACA,2023-11-22,False,False,0.90812224788408
ACA,2023-11-24,True,False,0.90812224788408
ACA,2023-11-27,True,False,0.90812224788408
ACA,2023-11-28,True,False,0.90812224788408
ACA,2023-11-29,True,False,0.90812224788408
ACA,2023-11-30,True,False,1.6776020516196866
ACA,2023-12-01,True,False,1.6776020516196866
ACA,2023-12-04,True,False,1.6776020516196866
ACA,2023-12-05,True,False,1.6776020516196866
ACA,2023-12-06,True,False,1.6776020516196866
ACA,2023-12-07,True,False,1.6776020516196866
ACA,2023-12-08,True,False,1.6776020516196866
ACA,2023-12-11,True,False,1.6776020516196866
ACA,2023-12-12,False,False,1.6776020516196866
ACA,2023-12-13,False,False,1.6776020516196866
ACA,2023-12-14,False,False,1.0988877569551914
ACA,2023-12-15,True,False,1.0988877569551914
ACA,2023-12-18,True,False,1.0988877569551914
ACA,2023-12-19,True,False,1.0988877569551914
ACA,2023-12-20,True,False,1.0988877569551914
ACA,2023-12-21,True,False,0.7716279823528183
ACA,2023-12-22,True,False,0.7716279823528183
ACA,2023-12-26,True,False,0.7716279823528183
ACA,2023-12-27,True,False,0.7716279823528183
ACA,2023-12-28,True,False,1.1040480812413378
ACA,2023-12-29,True,False,1.1040480812413378
ACA,2024-01-02,True,False,1.1040480812413378
ACA,2024-01-03,False,False,1.1040480812413378
ACA,2024-01-04,False,False,1.1040480812413378
ACA,2024-01-05,False,False,1.1040480812413378
ACA,2024-01-08,False,False,1.1040480812413378
ACA,2024-01-09,False,False,1.2096302542803805
ACA,2024-01-10,False,False,1.3954043050301346
ACA,2024-01-11,False,False,1.3954043050301346
ACA,2024-01-12,False,False,1.3954043050301346
ACA,2024-01-16,False,False,1.3954043050301346
ACA,2024-01-17,False,False,1.3954043050301346
ACA,2024-01-18,False,False,1.3954043050301346
ACA,2024-01-19,True,False,1.3954043050301346
ACA,2024-01-22,True,False,1.3954043050301346
ACA,2024-01-23,False,False,1.3954043050301346
ACA,2024-01-24,False,False,1.3954043050301346
ACA,2024-01-25,False,False,0.8300432213081965
ACA,2024-01-26,False,False,0.485409614201493
ACA,2024-01-29,True,False,0.485409614201493
ACA,2024-01-30,True,False,0.485409614201493
ACA,2024-01-31,False,False,1.6773232597217413
ACA,2024-02-01,False,False,1.6773232597217413
ACA,2024-02-02,False,False,1.6773232597217413
ACA,2024-02-05,False,False,1.6773232597217413
ACA,2024-02-06,False,False,1.6773232597217413
ACA,2024-02-07,False,False,1.6773232597217413
ACA,2024-02-08,False,False,7.832926023379128
ACA,2024-02-09,False,False,7.832926023379128
ACA,2024-02-12,False,False,7.832926023379128
ACA,2024-02-13,False,False,7.832926023379128
ACA,2024-02-14,True,False,7.832926023379128
ACA,2024-02-15,True,False,7.832926023379128
ACA,2024-02-16,True,False,7.832926023379128
ACA,2024-02-20,False,False,7.832926023379128
ACA,2024-02-21,True,False,7.832926023379128
ACA,2024-02-22,True,False,7.832926023379128
ACA,2024-02-23,False,False,1.4680763981626432
ACA,2024-02-26,False,False,1.4680763981626432
ACA,2024-02-27,False,False,1.4680763981626432
ACA,2024-02-28,False,False,1.4680763981626432
ACA,2024-02-29,False,False,0.6105818254996231
ACA,2024-03-01,False,False,0.6105818254996231
ACA,2024-03-04,False,False,0.6105818254996231
ACA,2024-03-05,False,False,0.6105818254996231
ACA,2024-03-06,False,False,0.6105818254996231
ACA,2024-03-07,False,False,0.5016589382396353
ACA,2024-03-08,True,False,0.6106803459733134
ACA,2024-03-11,True,False,0.6106803459733134
ACA,2024-03-12,False,False,1.0582695986978585
ACA,2024-03-13,False,False,1.0582695986978585
ACA,2024-03-14,False,False,1.0582695986978585
ACA,2024-03-15,False,False,1.0582695986978585
ACA,2024-03-18,False,False,1.0582695986978585
ACA,2024-03-19,False,False,1.0582695986978585
ACA,2024-03-20,True,False,1.5789548070650694
ACA,2024-03-21,True,False,1.5789548070650694
ACA,2024-03-22,False,False,1.5789548070650694
ACA,2024-03-25,False,False,1.5789548070650694
ACA,2024-03-26,False,False,1.5789548070650694
ACA,2024-03-27,False,False,1.5789548070650694
ACA,2024-03-28,False,False,1.5789548070650694
ACA,2024-04-01,False,False,1.5789548070650694
ACA,2024-04-02,False,False,1.5789548070650694
ACA,2024-04-03,False,False,1.5789548070650694
ACA,2024-04-04,False,False,1.2037836524090295
ACA,2024-04-05,True,False,1.2037836524090295
ACA,2024-04-08,True,False,1.2037836524090295
ACA,2024-04-09,True,False,1.2037836524090295
ACA,2024-04-10,False,False,1.2037836524090295
ACA,2024-04-11,False,False,1.2037836524090295
ACA,2024-04-12,False,False,1.2037836524090295
ACA,2024-04-15,False,False,0.8019998942322415
ACA,2024-04-16,False,False,0.8019998942322415
ACA,2024-04-17,False,False,0.8019998942322415
ACA,2024-04-18,False,False,0.8019998942322415
ACA,2024-04-19,False,False,3.6469031398003393
ACA,2024-04-22,False,False,3.6469031398003393
ACA,2024-04-23,False,False,3.6469031398003393
ACA,2024-04-24,False,False,3.6469031398003393
ACA,2024-04-25,False,False,3.6469031398003393
ACA,2024-04-26,False,False,3.6469031398003393
ACA,2024-04-29,False,False,3.6469031398003393
ACA,2024-04-30,False,False,3.6469031398003393
ACA,2024-05-01,False,False,3.6469031398003393
ACA,2024-05-02,False,False,3.6469031398003393
ACA,2024-05-03,False,False,1.4606854091430366
ACA,2024-05-06,False,False,1.4606854091430366
